date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,boundary_layer_height,wet_bulb_temperature_2m,total_column_integrated_water_vapour
2026-3-7 9:00,-3.3,31,-18.2,-8.2,0,0,0,0,0,1034.9,1031.6,0,0,0,0,0.1,0.3,2.2,3.4,352,357,5.9,-3,0.13,321,224,97,595,321,524,0,0.2,3.6,0.18,0.21,0.17,360,-6.8,1.6
2026-3-7 10:00,-1.2,22,-20,-6,0,0,0,0,0,1035,1031.8,0,0,0,0,0.16,0.4,2,2.8,1,2,6.2,-1,0.13,490,371,119,715,490,721,0,0.2,3.6,0.18,0.21,0.17,680,-5.3,1.8
2026-3-7 11:00,0.4,18,-21.4,-3.9,0,0,0,0,0,1034.5,1031.3,1,0,0,1,0.21,0.5,1.6,2.1,9,7,6.1,-0.5,0.13,617,484,133,778,617,864,0,0.2,3.6,0.18,0.21,0.17,910,-4.3,2.1
2026-3-7 12:00,1.5,16,-22,-1.9,0,0,0,0,1,1033.3,1030.1,30,0,0,30,0.24,0.6,0.8,1.1,23,19,5.5,-0.3,0.13,687,547,140,807,687,942,0,0.2,3.6,0.18,0.21,0.17,1040,-3.6,2.4
2026-3-7 13:00,2.5,14,-22.2,-0.5,0,0,0,0,0,1031.8,1028.6,1,0,0,0,0.25,0.6,0.2,0.3,194,202,4.4,0,0.13,692,551,141,806,692,950,0,0.2,3.6,0.18,0.21,0.17,1195,-3,2.7
2026-3-7 14:00,2.6,16,-21,-1.6,0,0,0,0,0,1030.6,1027.4,0,0,0,0,0.23,0.6,1.7,2.1,182,187,5.3,0.2,0.13,634,500,134,783,634,888,0,0.2,3.6,0.18,0.21,0.17,1250,-2.9,3
2026-3-7 15:00,1.4,25,-16.4,-4.3,0,0,0,0,0,1030.1,1026.9,0,0,0,0,0.18,0.5,3.7,5,173,175,9,0.2,0.13,516,395,121,723,516,759,0,0.2,3.6,0.18,0.21,0.17,620,-3.4,3.5
2026-3-7 16:00,0,29,-15.8,-5.6,0,0,0,0,0,1029.9,1026.7,0,0,0,0,0.13,0.4,3.8,5.5,182,182,9.6,0.3,0.13,355,254,101,616,355,573,0,0.2,3.6,0.18,0.21,0.17,465,-4.3,3.7
2026-3-7 17:00,-1,38,-13.6,-6.3,0,0,0,0,0,1029.9,1026.7,0,0,0,0,0.08,0.4,3.6,5.7,181,184,8.6,0.3,0.13,176,105,71,426,176,342,0,0.2,3.6,0.18,0.21,0.17,380,-4.8,4.1
2026-3-7 18:00,-3,49,-12.4,-8.1,0,0,0,0,0,1030.1,1026.8,0,0,0,0,0.04,0.3,3.2,6.2,185,190,7.4,0.2,0.13,32,12,20,123,32,87,0,0.2,3.6,0.18,0.21,0.17,275,-6.1,4.5
2026-3-7 19:00,-3.6,54,-11.6,-8.6,0,0,0,0,1,1030.3,1027,20,0,0,20,0.02,0.2,3.2,6.3,192,199,6.2,0.2,0.13,0,0,0,0,0,0,0,0.2,3.6,0.18,0.21,0.17,260,-6.4,5.1
2026-3-7 20:00,-3.6,62,-9.9,-8.4,0,0,0,0,3,1029.9,1026.6,100,0,0,100,0.02,0.2,3,6,189,194,6,0,0.13,0,0,0,0,0,0,0,0.2,3.6,0.18,0.21,0.17,230,-6.1,5.7
2026-3-7 21:00,-3.4,65,-9,-8.1,0,0,0,0,3,1029.9,1026.6,98,0,17,98,0.01,0.2,2.8,5.8,186,192,5.6,0,0.13,0,0,0,0,0,0,0,0.2,3.6,0.18,0.21,0.17,255,-5.8,6.3
2026-3-7 22:00,-3.1,69,-8,-7.7,0,0,0,0,2,1029.6,1026.4,55,0,9,55,0.01,0.2,2.9,5.9,195,198,5.5,0,0.13,0,0,0,0,0,0,0,0.2,3.6,0.18,0.21,0.17,335,-5.3,6.8
2026-3-7 23:00,-3,75,-6.8,-7.5,0,0,0,0,0,1029,1025.8,13,0,10,5,0.01,0.1,2.9,5.9,191,199,5.5,-0.1,0.13,0,0,0,0,0,0,0,0.2,3.6,0.18,0.21,0.17,325,-4.8,6.8
2026-3-8 0:00,-3,81,-5.8,-7.3,0,0,0,0,1,1028.1,1024.9,34,0,30,23,0,0.1,2.9,6,193,200,5.5,-0.2,0.13,0,0,0,0,0,0,0,0.2,3.6,0.18,0.21,0.17,295,-4.4,6.8
2026-3-8 1:00,-3,84,-5.2,-7.2,0,0,0,0,0,1027.7,1024.5,10,0,6,5,0,0.1,2.8,5.9,198,204,5.4,-0.2,0.13,0,0,0,0,0,0,0,0.2,3.6,0.18,0.21,0.17,275,-4.2,6.9
2026-3-8 2:00,-3,87,-4.8,-7.1,0,0,0,0,3,1027.3,1024.1,100,0,97,100,0,0.1,2.7,5.7,204,209,5.3,-0.8,0.13,0,0,0,0,0,0,0,0.2,3.6,0.18,0.21,0.17,265,-4,7.2
2026-3-8 3:00,-3,86,-5,-7.2,0,0,0,0,0,1026.5,1023.3,5,0,5,1,0,0.1,2.7,5.7,201,210,5.1,-1.2,0.13,0,0,0,0,0,0,0,0.2,3.6,0.18,0.21,0.17,245,-4.2,7.2
2026-3-8 4:00,-3.4,85,-5.4,-7.4,0,0,0,0,0,1025.9,1022.7,7,0,7,0,0,0.1,2.3,5.4,203,213,5,-1.8,0.13,0,0,0,0,0,0,0,0.2,3.6,0.18,0.21,0.17,170,-4.5,7.1
2026-3-8 5:00,-3.6,85,-5.7,-7.7,0,0,0,0,1,1025.7,1022.5,22,0,22,0,0,0.1,2.5,5.5,207,214,4.6,-2.2,0.13,0,0,0,0,0,0,0,0.2,3.6,0.18,0.21,0.17,150,-4.8,7.4
2026-3-8 6:00,-3.8,84,-6,-7.9,0,0,0,0,0,1025.4,1022.2,18,0,18,0,0,0.1,2.4,5.6,212,218,4.6,-2.5,0.13,0,0,0,0,0,0,0,0.2,3.6,0.18,0.21,0.17,135,-5,7.7
2026-3-8 7:00,-3.6,80,-6.6,-7.9,0,0,0,0,1,1025.5,1022.3,28,0,28,0,0.01,0.1,2.6,5.6,223,227,4.7,-2.7,0.13,15,4,11,51,15,49,0,0.1,3.6,0.18,0.21,0.17,130,-5.1,8.2
2026-3-8 8:00,-1.4,65,-7,-5.6,0,0,0,0,0,1025.9,1022.7,5,0,5,0,0.04,0.2,2.3,6,226,233,5,-2.4,0.13,132,67,65,319,132,292,0,0.1,3.6,0.18,0.21,0.17,215,-3.9,7.8
2026-3-8 9:00,1.8,50,-7.6,-2.2,0,0,0,0,0,1025.9,1022.7,13,0,13,0,0.11,0.3,1.7,2.9,240,241,4.7,-0.8,0.13,304,200,104,523,304,531,0,0.1,3.6,0.18,0.21,0.17,295,-2,7.7
2026-3-8 10:00,4.8,40,-7.7,0.8,0,0,0,0,0,1025.9,1022.8,3,0,3,0,0.18,0.5,1.8,2.6,272,269,5.3,-0.5,0.13,465,339,126,647,465,728,0,0.1,3.6,0.18,0.21,0.17,565,0,7.2
2026-3-8 11:00,6.8,35,-7.6,2.6,0,0,0,0,0,1025.8,1022.7,18,0,18,0,0.25,0.6,2.7,3.6,321,319,7,-0.2,0.13,589,451,138,719,589,871,0,0.1,3.6,0.18,0.21,0.17,1075,1.3,6.8
2026-3-8 12:00,8,28,-9.4,3.6,0,0,0,0,1,1025.5,1022.4,30,0,30,0,0.29,0.8,3.5,4.7,347,346,8.6,0,0.13,658,509,149,745,658,949,0,0.1,3.6,0.18,0.21,0.17,1345,1.6,6.3
2026-3-8 13:00,8,23,-11.8,2.9,0,0,0,0,1,1025.5,1022.4,26,0,26,0,0.3,0.8,4.5,6.2,352,352,10.7,0.2,0.13,667,518,149,752,667,957,0,0.1,3.6,0.18,0.21,0.17,1355,1.2,5.6
2026-3-8 14:00,8.2,22,-12.4,3,0,0,0,0,0,1025.6,1022.5,1,0,1,0,0.29,0.8,4,5.5,353,353,10.6,0.5,0.13,619,482,137,749,619,894,0,0.1,3.6,0.18,0.21,0.17,1460,1.2,5.4
2026-3-8 15:00,8.4,22,-12,2.7,0,0,0,0,0,1025.5,1022.4,0,0,0,0,0.26,0.9,4.4,6.2,350,349,9.7,0.8,0.13,509,386,123,701,509,765,0,0.1,3.6,0.18,0.21,0.17,1715,1.4,5.4
2026-3-8 16:00,7.8,23,-11.9,1.8,0,0,0,0,0,1026.1,1023,0,0,0,0,0.2,0.8,4.9,7.4,350,349,10.5,1.6,0.12,353,250,103,600,353,579,0,0.1,3.6,0.18,0.21,0.17,1740,1.1,4
2026-3-8 17:00,5.9,28,-11.4,0.5,0,0,0,0,0,1027.3,1024.2,0,0,0,0,0.12,0.7,3.8,6.9,346,346,10.2,2.2,0.12,180,108,72,432,180,348,0,0.1,3.6,0.18,0.21,0.17,905,0,3.6
2026-3-8 18:00,3.5,33,-11.4,-1.8,0,0,0,0,0,1028.6,1025.4,0,0,0,0,0.07,0.5,3.8,7.7,349,352,7.5,1.7,0.12,34,13,21,131,34,92,0,0.1,3.6,0.18,0.21,0.17,465,-1.5,3.6
2026-3-8 19:00,2.2,36,-11.5,-3.1,0,0,0,0,0,1029.9,1026.7,0,0,0,0,0.06,0.5,3.6,7.6,337,342,7.3,1.1,0.12,0,0,0,0,0,0,0,0.2,3.6,0.18,0.21,0.17,340,-2.4,3.3
2026-3-8 20:00,1.2,39,-11.2,-4,0,0,0,0,0,1031.3,1028.1,0,0,0,0,0.05,0.4,3.6,7.4,336,346,7,2.2,0.13,0,0,0,0,0,0,0,0.2,3.6,0.19,0.21,0.17,200,-3,3.1
2026-3-8 21:00,0.8,39,-11.8,-4.4,0,0,0,0,0,1031.7,1028.5,0,0,0,0,0.05,0.4,3.6,7.6,334,343,7,1.2,0.13,0,0,0,0,0,0,0,0.2,3.6,0.19,0.21,0.17,245,-3.4,3
2026-3-8 22:00,0,40,-12,-5,0,0,0,0,0,1032,1028.8,0,0,0,0,0.04,0.4,3.1,6.9,327,336,6.9,0.8,0.13,0,0,0,0,0,0,0,0.2,3.6,0.19,0.21,0.17,195,-3.9,3
2026-3-8 23:00,-0.2,38,-12.7,-5.7,0,0,0,0,0,1032.3,1029.1,0,0,0,0,0.05,0.4,3.8,8,334,341,7.2,0.6,0.13,0,0,0,0,0,0,0,0.2,3.5,0.19,0.21,0.17,330,-4.2,3.1
2026-3-9 0:00,0.4,36,-13.2,-5.4,0,0,0,0,0,1032.6,1029.4,0,0,0,0,0.06,0.4,4.3,8.4,341,345,8.3,0.6,0.12,0,0,0,0,0,0,0,0.2,3.5,0.19,0.21,0.17,490,-3.8,3.1
2026-3-9 1:00,0.4,37,-12.6,-5.5,0,0,0,0,0,1033.1,1029.9,0,0,0,0,0.06,0.4,4.7,8.8,344,348,9.2,0.5,0.12,0,0,0,0,0,0,0,0.2,3.5,0.19,0.21,0.17,735,-3.7,3
2026-3-9 2:00,0.2,41,-11.6,-5.7,0,0,0,0,0,1033.7,1030.5,0,0,0,0,0.06,0.4,4.9,9,346,349,9.9,1.2,0.12,0,0,0,0,0,0,0,0.2,3.5,0.19,0.21,0.17,765,-3.7,3.1
2026-3-9 3:00,-0.2,45,-10.8,-6.1,0,0,0,0,0,1034,1030.8,0,0,0,0,0.05,0.3,4.9,8.8,345,349,10,0.8,0.12,0,0,0,0,0,0,0,0.2,3.5,0.19,0.21,0.17,690,-4,3.1
2026-3-9 4:00,-0.8,46,-10.9,-6.6,0,0,0,0,0,1034.2,1031,0,0,0,0,0.05,0.3,4.8,8.6,345,349,9.8,0.7,0.12,0,0,0,0,0,0,0,0.2,3.5,0.19,0.21,0.17,640,-4.3,3.1
2026-3-9 5:00,-1.2,46,-11.2,-6.9,0,0,0,0,0,1034.7,1031.5,0,0,0,0,0.04,0.3,4.5,8.2,346,350,9.6,0.6,0.12,0,0,0,0,0,0,0,0.2,3.5,0.19,0.21,0.17,610,-4.7,3
2026-3-9 6:00,-1.6,46,-11.6,-7.3,0,0,0,0,0,1035.2,1031.9,0,0,0,0,0.04,0.3,4.3,7.9,347,351,9,0.5,0.12,0,0,0,0,0,0,0,0.2,3.5,0.19,0.21,0.17,560,-5.1,2.9
2026-3-9 7:00,-1.6,45,-12,-7.2,0,0,0,0,0,1035.5,1032.2,0,0,0,0,0.04,0.3,4.1,7.4,344,349,8.6,0.4,0.12,18,5,13,62,18,53,0,0.2,3.5,0.19,0.21,0.17,545,-5.1,2.9
2026-3-9 8:00,0,42,-11.6,-5.4,0,0,0,0,0,1036,1032.8,0,0,0,0,0.07,0.4,3.7,6.1,344,347,8.3,1.6,0.12,146,80,66,372,146,299,0,0.2,3.5,0.18,0.21,0.17,580,-3.9,3
2026-3-9 9:00,1.6,36,-11.9,-3.9,0,0,0,0,0,1036.1,1032.9,0,0,0,0,0.13,0.4,4,5.8,351,352,9.2,2,0.12,324,223,101,576,324,538,0,0.2,3.5,0.18,0.21,0.17,705,-2.9,3
2026-3-9 10:00,3.2,31,-12.2,-2,0,0,0,0,0,1036,1032.8,0,0,0,0,0.19,0.5,3.6,5.1,352,353,9.2,3,0.12,489,368,121,695,489,735,0,0.2,3.5,0.18,0.21,0.17,950,-1.8,3
2026-3-9 11:00,4.8,27,-12.6,-0.1,0,0,0,0,0,1035.6,1032.4,0,0,0,0,0.24,0.6,3.3,4.6,351,352,8.8,4.4,0.12,615,482,133,762,615,878,0,0.2,3.5,0.18,0.21,0.17,1215,-0.9,2.8
2026-3-9 12:00,6,23,-13.4,1.6,0,0,0,0,0,1034.6,1031.4,0,0,0,0,0.28,0.7,3.2,4.4,349,349,8.6,5.8,0.11,686,547,139,795,686,955,0,0.2,3.5,0.18,0.21,0.17,1455,-0.2,2.7
2026-3-9 13:00,6.8,21,-14.2,2.6,0,0,0,0,0,1033.5,1030.4,0,0,0,0,0.3,0.8,3,4.1,346,347,8.4,7,0.11,694,555,139,800,694,963,0.1,0.2,3.5,0.18,0.21,0.17,1580,0.2,2.6
2026-3-9 14:00,7.4,20,-14.1,3.1,0,0,0,0,0,1032.5,1029.4,0,0,0,0,0.28,0.8,2.4,3.2,349,350,8,7.8,0.11,640,506,134,781,640,900,0.1,0.2,3.5,0.18,0.21,0.17,1720,0.5,2.7
2026-3-9 15:00,7.8,18,-15,3,0,0,0,0,0,1031.7,1028.6,0,0,0,0,0.24,0.9,2.2,2.9,347,346,6.5,8.2,0.11,525,403,122,726,525,771,0.1,0.2,3.5,0.18,0.21,0.17,1785,0.6,2.7
2026-3-9 16:00,7.8,17,-15.6,3,0,0,0,0,0,1031.3,1028.2,0,0,0,0,0.18,0.9,2.1,2.9,343,343,5.9,8,0.1,366,262,104,623,366,584,0.1,0.2,3.5,0.18,0.21,0.17,1790,0.5,2.6
2026-3-9 17:00,6.7,38,-6.8,3.6,0,0,0,0,0,1030.8,1027.7,0,0,0,0,0.06,0.6,0.2,1,304,332,5.2,7,0.1,186,112,74,441,186,353,0.2,0.2,3.5,0.18,0.21,0.17,20,1.3,2.6
2026-3-9 18:00,3.6,34,-10.9,-1.3,0,0,0,0,0,1031,1027.8,5,0,0,5,0.06,0.5,3,5,179,190,5,5.2,0.1,36,14,22,138,36,96,0.2,0.2,3.5,0.18,0.21,0.17,145,-1.4,2.7
2026-3-9 19:00,1,48,-8.9,-3.9,0,0,0,0,1,1031.5,1028.3,27,0,0,27,0.04,0.3,3.2,6.5,213,217,7.3,3.6,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,165,-2.8,3
2026-3-9 20:00,-0.1,53,-8.4,-4.6,0,0,0,0,1,1031.1,1027.9,35,0,0,35,0.02,0.3,2.7,5.9,213,220,6.4,3,0.1,0,0,0,0,0,0,0.1,0.2,3.4,0.18,0.21,0.17,170,-3.4,3.1
2026-3-9 21:00,-0.6,55,-8.4,-5.2,0,0,0,0,0,1030.9,1027.7,16,0,0,16,0.02,0.3,2.8,6.4,214,219,5.4,1.6,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,205,-3.7,3.1
2026-3-9 22:00,-1,56,-8.8,-5.7,0,0,0,0,1,1030.3,1027.1,23,0,0,23,0.02,0.3,2.9,6.5,215,218,5.4,0.8,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,200,-4.1,3.1
2026-3-9 23:00,-1.4,58,-8.6,-6,0,0,0,0,3,1029.7,1026.5,97,0,0,97,0.02,0.2,2.9,6.3,211,215,5.5,0.7,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,205,-4.3,3.3
2026-3-10 0:00,-1.7,63,-7.8,-6.3,0,0,0,0,3,1029,1025.8,100,0,0,100,0.02,0.2,2.9,6.2,206,212,5.5,0.6,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,235,-4.3,3.5
2026-3-10 1:00,-1.8,69,-6.8,-6.2,0,0,0,0,3,1028.1,1024.9,100,0,0,100,0.01,0.2,2.8,6.1,197,206,5.4,0.4,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,240,-4.1,3.9
2026-3-10 2:00,-2,75,-6,-6.5,0,0,0,0,2,1027.2,1024,77,0,0,77,0.01,0.1,2.9,6,198,206,5.4,0.2,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,240,-4,4.2
2026-3-10 3:00,-2.4,79,-5.5,-6.7,0,0,0,0,3,1026.2,1023,100,0,1,100,0,0.1,2.8,5.9,199,207,5.5,0.1,0.1,0,0,0,0,0,0,0.2,0.2,3.5,0.18,0.21,0.17,220,-4,4.3
2026-3-10 4:00,-2.4,82,-5,-6.7,0,0,0,0,0,1025.5,1022.3,5,0,0,5,0,0.1,2.8,6.1,200,207,5.3,0,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,230,-3.8,4.7
2026-3-10 5:00,-2.4,85,-4.6,-6.7,0,0,0,0,0,1025,1021.8,5,0,0,4,0,0.1,2.9,6.2,196,205,5.6,0,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,230,-3.7,5.1
2026-3-10 6:00,-2.3,85,-4.5,-6.6,0,0,0,0,1,1024.3,1021.1,34,0,2,34,0,0.1,3,6.4,196,205,5.5,-0.1,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,230,-3.6,5.8
2026-3-10 7:00,-1.6,81,-4.5,-6,0,0,0,0,0,1023.9,1020.7,13,0,5,8,0.01,0.1,3.2,6.5,193,202,6.1,-0.1,0.1,19,6,13,72,19,58,0.2,0.2,3.4,0.18,0.21,0.17,260,-3.2,6.2
2026-3-10 8:00,0.8,73,-3.6,-3.4,0,0,0,0,0,1023.7,1020.5,3,0,2,2,0.05,0.2,3.1,7.2,193,204,6.3,-0.6,0.11,145,77,68,349,145,306,0.2,0.2,3.4,0.18,0.21,0.17,370,-1.4,6.6
2026-3-10 9:00,3.4,61,-3.6,-1.3,0,0,0,0,0,1023.3,1020.1,4,0,4,0,0.12,0.3,3.9,5.9,193,196,8.9,-0.4,0.11,319,216,103,550,319,545,0.2,0.2,3.4,0.18,0.21,0.17,485,0.1,7.3
2026-3-10 10:00,5.7,50,-3.8,0.5,0,0,0,0,0,1022.5,1019.4,2,0,2,0,0.19,0.5,4.8,7,193,196,10.8,-0.2,0.11,483,361,122,675,483,742,0.2,0.2,3.4,0.18,0.21,0.17,710,1.4,8
2026-3-10 11:00,7,45,-4.2,1.5,0,0,0,0,0,1021.8,1018.7,9,0,9,0,0.24,0.6,5.9,8.5,191,194,13.3,0,0.11,603,468,135,734,603,885,0.2,0.2,3.4,0.18,0.21,0.17,935,2.1,8.6
2026-3-10 12:00,7.8,41,-4.6,2.1,0,0,0,0,3,1020.8,1017.7,97,0,96,21,0.27,0.6,6.5,9.6,187,190,14.7,0.2,0.11,667,518,149,747,667,962,0.2,0.2,3.4,0.18,0.21,0.17,1050,2.5,9
2026-3-10 13:00,7.4,41,-4.9,1.5,0,0,0,0,2,1020,1016.9,60,0,53,34,0.26,0.6,6.7,9.8,185,188,15,0.4,0.11,645,456,189,653,645,969,0.2,0.2,3.4,0.18,0.21,0.17,970,2.1,9
2026-3-10 14:00,6.6,45,-4.6,0.5,0,0,0,0,1,1019.6,1016.5,35,0,32,25,0.23,0.5,6.6,9.9,186,188,14.8,0.6,0.11,585,402,183,616,585,906,0.2,0.2,3.4,0.18,0.21,0.17,845,1.8,8.7
2026-3-10 15:00,5.8,47,-4.7,-0.2,0,0,0,0,1,1019.4,1016.3,30,0,29,8,0.2,0.5,6.3,9.5,183,186,14.4,1.2,0.11,497,356,141,636,497,776,0.2,0.2,3.4,0.18,0.21,0.17,675,1.3,8.9
2026-3-10 16:00,4.8,53,-3.9,-0.8,0,0,0,0,1,1019.8,1016.7,33,0,33,0,0.14,0.4,5.6,8.6,184,187,13.7,2.4,0.11,344,228,116,537,344,589,0.2,0.2,3.4,0.18,0.21,0.17,580,0.9,9.4
2026-3-10 17:00,3.3,63,-3,-1.8,0,0,0,0,0,1020.1,1017,0,0,0,0,0.08,0.3,4.8,8.4,180,187,12,2.5,0.11,174,96,78,372,174,358,0.2,0.2,3.4,0.18,0.21,0.17,505,0.2,9.2
2026-3-10 18:00,1.6,74,-2.6,-3.2,0,0,0,0,0,1020.8,1017.6,0,0,0,0,0.03,0.2,4.4,8.2,182,190,9.9,2,0.11,35,13,22,126,35,100,0.2,0.2,3.4,0.18,0.21,0.17,400,-0.6,9.2
2026-3-10 19:00,1,77,-2.6,-3.8,0,0,0,0,0,1021.1,1017.9,0,0,0,0,0.02,0.2,4.5,8.6,184,189,8.8,1.3,0.11,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,395,-0.9,9
2026-3-10 20:00,1.3,70,-3.6,-3.3,0,0,0,0,0,1021.9,1018.7,3,0,3,0,0.02,0.2,3.9,7.7,193,194,8.8,3.5,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,385,-1.1,8.8
2026-3-10 21:00,1,72,-3.4,-3,0,0,0,0,0,1022.9,1019.7,3,0,3,0,0.01,0.2,2.8,6.2,194,197,7.4,2.4,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,300,-1.2,9
2026-3-10 22:00,0.4,76,-3.4,-3.5,0,0,0,0,1,1023.2,1020,24,0,24,0,0.01,0.2,2.5,5.7,186,192,5.4,1.5,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,210,-1.6,9.5
2026-3-10 23:00,-0.1,77,-3.6,-3.8,0.1,0,0.07,0,71,1023.6,1020.4,35,0,35,0,0,0.1,2.1,5.2,198,203,4.6,0.8,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,140,-2,9.8
2026-3-11 0:00,-0.2,78,-3.6,-3.9,0,0,0,0,1,1023.8,1020.6,27,0,27,0,0,0.1,2,5,192,201,4.3,0.8,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,105,-2,9.8
2026-3-11 1:00,-1,81,-3.8,-4.1,0,0,0,0,0,1024.2,1021,0,0,0,0,0,0.1,1,3,152,194,3.5,0.6,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,35,-2.5,9.6
2026-3-11 2:00,-1.1,80,-4,-4,0,0,0,0,0,1024.6,1021.4,0,0,0,0,0,0.1,0.4,2.3,130,194,1.6,0.5,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,20,-2.7,9.4
2026-3-11 3:00,-1.3,81,-4.1,-4.1,0,0,0,0,0,1024.8,1021.6,0,0,0,0,0,0.1,0.2,0.7,360,238,0.7,0.4,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,15,-2.8,9
2026-3-11 4:00,-1.5,82,-4.2,-4.6,0,0,0,0,0,1025.1,1021.9,0,0,0,0,0,0.1,0.9,1.3,350,338,1.8,0.4,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,25,-3,8.5
2026-3-11 5:00,-1.6,81,-4.4,-5.2,0,0,0,0,0,1025.8,1022.6,0,0,0,0,0,0.1,1.8,3,337,344,3.2,0.3,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,40,-3.1,8.2
2026-3-11 6:00,-1.5,82,-4.2,-5.5,0,0,0,0,0,1026.4,1023.2,0,0,0,0,0,0.1,2.6,5.5,331,349,4.6,0.2,0.1,0,0,0,0,0,0,0.2,0.2,3.4,0.18,0.21,0.17,100,-3,8
2026-3-11 7:00,-0.5,59,-7.5,-5.4,0,0,0,0,0,1027.1,1023.9,0,0,0,0,0.03,0.2,3.6,6.9,354,360,6.7,0.2,0.1,20,6,14,70,20,63,0.2,0.2,3.4,0.18,0.21,0.17,300,-3.5,7.5
2026-3-11 8:00,0.8,45,-9.8,-4.2,0,0,0,0,0,1028.2,1025,0,0,0,0,0.07,0.4,3.4,5.5,3,5,7.5,0,0.11,147,78,69,345,147,314,0.2,0.2,3.4,0.18,0.21,0.17,355,-3,7.7
2026-3-11 9:00,2.6,45,-8.3,-2.6,0,0,0,0,0,1028.8,1025.6,0,0,0,0,0.13,0.4,3.9,5.8,10,10,9,0.1,0.11,318,210,108,527,318,553,0.2,0.2,3.4,0.18,0.21,0.17,475,-1.6,7.6
2026-3-11 10:00,4.2,42,-7.4,-0.8,0,0,0,0,0,1029,1025.8,0,0,0,0,0.18,0.5,3.8,5.4,16,17,9.3,0.2,0.11,478,347,131,642,478,749,0.2,0.2,3.4,0.18,0.21,0.17,605,-0.3,7.3
2026-3-11 11:00,5.7,40,-6.9,1.2,0,0,0,0,0,1029.2,1026.1,2,2,0,0,0.24,0.6,3.4,4.8,19,20,9.2,0.4,0.11,601,456,145,710,601,891,0.2,0.2,3.4,0.18,0.21,0.17,770,0.7,7.1
2026-3-11 12:00,6.8,38,-6.5,2.9,0,0,0,0,0,1029,1025.9,2,2,0,0,0.28,0.6,3.2,4.5,20,20,8.7,0.8,0.1,669,517,152,741,669,968,0.2,0.2,3.4,0.18,0.21,0.17,900,1.5,6.9
2026-3-11 13:00,7.7,35,-6.8,3.7,0,0,0,0,0,1028.4,1025.3,0,0,0,0,0.29,0.7,3.3,4.6,21,21,8.4,2.8,0.1,677,525,152,747,677,975,0.2,0.2,3.4,0.18,0.21,0.17,1010,1.9,6.4
2026-3-11 14:00,8.4,34,-6.4,4.3,0,0,0,0,0,1027.8,1024.7,0,0,0,0,0.28,0.7,2.9,4,25,25,8.6,5,0.1,626,486,140,739,626,912,0.2,0.2,3.4,0.18,0.21,0.17,1105,2.4,6.2
2026-3-11 15:00,8.7,31,-7.4,4,0,0,0,0,0,1027.6,1024.5,0,0,0,0,0.24,0.8,3.1,4.5,22,25,7.9,6.4,0.1,515,388,127,688,515,782,0.2,0.2,3.4,0.18,0.21,0.17,1175,2.4,5.7
2026-3-11 16:00,8.6,29,-8.4,3.7,0,0,0,0,0,1027.7,1024.6,0,0,0,0,0.19,0.8,3.3,4.8,26,27,7.9,6.8,0.1,361,255,106,595,361,595,0.2,0.2,3.4,0.18,0.21,0.17,1200,2.1,5.5
